time,transcript
111:07,CAUGHT -- AND THAT'S LaFELL --
111:09,BEFORE HE STEPS OUT OF BOUNDS.
111:10,HE IS OUT OF BOUNDS AT THE
111:12,"6-YARD LINE, AND THAT MAKES IT"
111:14,FIRST AND GOAL WITH 2:52 ON THE
111:16,CLOCK.
111:18, THEY FINALLY COME OUT OF
111:20,THAT MAN COVERAGE AND GO A ZONE.
111:23,BUT THEY'RE REALLY LUCKY THAT
111:27,LaFELL ON THAT ONE COULDN'T GET
111:29,HIMSELF UNDER CONTROL.
111:30,BECAUSE I THINK HE WOULD HAVE
111:31,SCORED.
111:32, 71 IS REPORTING AS ELIGIBLE.
111:33,7-1 IS AN ELIGIBLE RECEIVER.
111:35, YOU HEAR THE ANNOUNCEMENT.
111:37,"FLEMING COMES IN, THE TACKLE, AS"
111:38,AN ELIGIBLE RECEIVER -- 71.
111:42,EARL THOMAS PLAYING THE MIDDLE.
111:46,BRADY LOOKING AT THE CLOCK.
111:48,"BRADY SAYS, ""I'LL TAKE A"
111:49,"TIME-OUT."""
111:49,PLAY CLOCK WAS ALL THE WAY DOWN
111:50,TO :02.
111:51,TOM WILL GO TO THE SIDELINE.
111:55, FIRST CHARGED TIME-OUT.
111:57, TOM BRADY TONIGHT HAS PUT IT
112:00,UP 49 TIMES.
112:02,THE 36 COMPLETIONS IS A
112:04,SUPER BOWL RECORD.
112:09,CRAZY TWO WEEKS.
112:11,GREAT GAME.
112:13,WHO KNOWS WHAT THE IMMEDIATE
112:14,FUTURE WILL HOLD?
112:18," YOU KNOW, I THINK"
112:19,EVERYBODY -- WE KNOW THE
112:21,RAMIFICATIONS OF WHAT TED WELLS'
112:24,INVESTIGATION IS GOING TO BE.
112:26,SOMEBODY IS GOING TO COME OUT OF
112:28,THIS WITH EGG ON THEIR FACE.
112:29,"EITHER THE PATRIOTS, THE LEAGUE"
112:31,"OFFICE, THE PEOPLE THAT HAVE"
112:32,ACCUSED THE PATRIOTS.
112:33,ALL THAT STUFF'S IN PLAY.
112:35,BUT ISN'T IT GLORIOUS JUST FOR
112:37,"THESE THREE OR FOUR HOURS HERE,"
112:39,THAT YOU CAN JUST ENJOY A
112:40,FOOTBALL GAME?
112:41," WELL, AS THE OLD COACH"
112:43,"JOHN MADDEN ALWAYS SAID, ""YOU"
112:45,"KNOW, A GAME BREAKS OUT."""
112:46,AND IT BROKE OUT TONIGHT.
112:48, BUT THERE ARE -- IT IS GOING
112:50,TO BE BIG IN THE FOLLOWING
112:52,MONTH.
112:53," AGAIN, FLEMING AN ELIGIBLE"
112:55,"RECEIVER, NUMBER 71."
112:56,FIRST AND GOAL.
112:57,THE BALL AT THE 6.
112:59,"DEVELIN, THE FULLBACK."
113:01,BLOUNT IS THE RUNNING BACK.
113:03,BLOUNT.
113:04,AND BLOUNT POWERING HIS WAY TO
113:07,THE 3-YARD LINE.
113:08,STOPPED THERE.
113:09,GAIN OF 3.
113:10,SECOND DOWN AND GOAL.
113:13, THEY'RE GONNA TRY AND LOAD UP
113:15,AND GO WITH THE BIG POWER
113:17,"RUNNER, EVEN THOUGH IT'S"
113:18,BASICALLY BEEN VEREEN AND THE
113:20,MATCH-UP PROBLEMS THAT HE HAS
113:22,CREATED THAT'S GOTTEN THEM DOWN
113:24,THE FIELD HERE.
113:29, UNDER 2:30.
113:31,BLOUNT OUT.
113:33,VEREEN IN.
113:41,SECOND AND GOAL.
113:50,BRADY.
113:51,CAUGHT -- TOUCHDOWN!
113:53,JULIAN EDELMAN!
113:57," CAME BACK TO IT, AL."
113:58,THEY CAME RIGHT BACK TO IT.
114:10,"DOWN, BACK OUT."
114:12,WORKED BRILLIANTLY BEFORE.
114:14,BRADY MISSED THE PASS.
114:16,"COME RIGHT BACK TO IT, AND"
114:18,EDELMAN GETS IT DONE.
114:20,NO PUSH-OFF.
114:21,NO FOUL.
114:22,NO NOTHING.
114:23,AND TOM BRADY TAKES THEM RIGHT
114:25,DOWN THE FIELD.
114:26," AND THERE AGAIN, THEY GO TO"
114:28,"WORK ON THAROLD SIMON, WHO TOOK"
114:30,THE PLACE OF THE INJURED
114:31,JEREMY LANE.
114:33,THEY PICKED ON HIM EARLY.
114:34,HE GOT HIS FEET UNDER HIM.
114:36,PLAYED WELL FOR ABOUT A QUARTER
114:37,AND A HALF.
114:38,THEY GO BACK THAT WAY AGAIN AND
114:40,BURN HIM.
114:44,GOSTKOWSKI FOR THE EXTRA POINT.
114:47,AND THAT MAKES IT A 4-POINT
114:50,"LEAD, MEANING SEATTLE'S GONNA"
114:51,NEED A TOUCHDOWN.
114:53,LAST TWO NEW ENGLAND DRIVES --
114:56,"9 PLAYS FOR 68, 10 PLAYS FOR 64."
115:04,AND THE KRAFT FAMILY -- ROBERT
115:06,AND JONATHAN.
115:08,THEY'VE SEEN A FEW EXCITING
115:10,GAMES.
115:10,"AGAIN, YOU'VE GOT A CLOSE GAME."
115:12,EVERY SUPER BOWL THAT
115:14,NEW ENGLAND'S PLAYED IN SINCE
115:16,BELICHICK AND BRADY TOOK OVER
115:17,HAS BEEN DECIDED BY 4 OR LESS.
115:20,RUSSELL WILSON'S BEEN HERE
115:21,BEFORE.
115:22,"HECK, HE WAS DOWN 16-0 TWO"
115:24,WEEKS AGO.
115:25, I CAN'T HELP BUT THINK OF
115:27,WHAT RUSSELL WILSON TOLD US.
115:29,"HE SAID, THE MINUTE I PULLED"
115:31,THAT TROPHY DOWN -- I HELD IT UP
115:33,"IN THE AIR AND I PULLED IT DOWN,"
115:35,AND I STARTED THINKING ABOUT THE
115:37,NEXT ONE.
115:38,I STARTED THINKING ABOUT THE
115:40,"NEXT SUPER BOWL OPPORTUNITY."""
115:43,HE SAID HE WANTED SIX.
115:44,HE GREW UP REMEMBERING
115:46,MICHAEL JORDAN HOLDING UP SIX
115:48,FINGERS.
115:48,"HE SAID, ""I'M LOOKING FOR SIX."""
115:50,THIS SECOND ONE IS GOING TO BE
115:52,ON HIS SHOULDERS WITH TWO
115:54,MINUTES TO GO.
116:00, SO 2:02.
116:02,"IF THE KICKOFF IS A TOUCHBACK,"
116:03,THEY'RE GOING TO GET A PLAY
116:05,BEFORE THE 2-MINUTE WARNING.
116:06,"OTHERWISE, THE CLOCK'S GOING TO"
116:08,STOP.
116:08,THEY HAVE ALL OF THEIR
116:09,TIME-OUTS.
116:13,AND GOSTKOWSKI WILL SEND THAT
116:15,ONE DEEP INTO THE NIGHT.
116:17,SO THEY WILL GET ONE PLAY OFF
116:19,BEFORE THE 2-MINUTE WARNING.
116:21,"THAT WILL STOP THE CLOCK, AND"
116:22,THEY'LL PRESERVE THEIR THREE
116:23,TIME-OUTS.
116:34,PATRIOTS OVERCOMING A 10-POINT
116:36,DEFICIT.
116:40,"AGAIN, WE GO BACK TO BRADY"
116:44,"TELLING US YESTERDAY, ""THERE"
116:46,WOULD NOT BE A GAME I WOULD WANT
116:48,"TO WIN MORE THAN THIS ONE."""
117:04,LYNCH GETS FLANKED OUT.
117:12,EMPTY BACKFIELD.
117:14,WILSON.
117:15,DOWN THE SIDELINE.
117:17,LYNCH MAKES THE CATCH!
117:18,AND HE'LL GET TACKLED BY
117:20,JAMIE COLLINS.
117:20,"BUT THAT'S A BIG GAIN, TAKING US"
117:22,TO THE 2-MINUTE WARNING.
117:24,THEY STILL HAVE THEIR THREE
117:25,TIME-OUTS.
117:26, WHAT A CALL THAT WAS BY
117:28,DARRELL BEVELL.
117:29,RUSSELL WILSON SAW
117:30,MARSHAWN LYNCH ONE-ON-ONE
117:31,"AGAINST THE LINEBACKER,"
117:33,JAMIE COLLINS.
117:34,SLANT AND GO.
117:36,TO A RUNNING BACK.
117:38,THAT IS CONFIDENCE IN THE
117:39,ABILITY OF NOT JUST
117:41,"RUSSELL WILSON, BUT"
117:42,MARSHAWN LYNCH.
117:43,AND A TRUST WITH THE SEASON ON
117:46,THE LINE.
117:47,BRILLIANT CALL.
117:48,BRILLIANT THROW.
117:49,AND NOW THEY'RE AT MIDFIELD.
117:51,COULD THIS GAME BE ANY BETTER?
117:52, MM-MM-MMM.
117:54,"PLENTY LEFT, TOO."
117:57,1:55.
117:57,THAT WAS LYNCH'S FIRST CATCH OF
118:00,THE GAME.
118:07,THEY BLITZ.
118:09,WILSON FIRES.
118:10,AND THAT'S INCOMPLETE.
118:12,INTENDED FOR KEARSE.
118:13,LOOKS AROUND FOR A FLAG.
118:14,GETS NONE.
118:15,"MALCOLM BUTLER, THE ROOKIE OUT"
118:16,"OF WEST ALABAMA, A FREE AGENT,"
118:19,WITH THE DEFENSE.
118:20, CAN YOU IMAGINE WHAT THIS
118:21,ROOKIE IS THINKING?
118:22,AND HE COULD NOT HAVE PLAYED
118:24,THIS BETTER.
118:24,PERFECT POSITION.
118:25,"GOING TO COME, JUMP INSIDE,"
118:27,KNOCK IT AWAY.
118:28,BRILLIANT PLAY.
118:30, MM-MMM.
118:36,FROM THE 49.
118:38,SECOND AND 10.
118:50,PLAY CLOCK AT :01.
118:52,AND NOW WILSON HAS TO TAKE A
118:53,TIME-OUT.
118:54,"SO THEY HAVE THREE, SO HE TAKES"
118:56,ONE HERE.
118:56,PLAY CLOCK WAS ALL THE WAY DOWN.
118:58," FIRST CHARGED TIME-OUT,"
119:00,SEATTLE.
119:03,30-SECOND TIME-OUT.
119:08, YOU KNOW WHAT'S INTERESTING?
119:10,"CHRIS MATTHEWS, WHO'S HAD THE"
119:12,"UNBELIEVABLE GAME, BECAUSE TEAMS"
119:15,"WORK ON PACKAGES OF PLAYS, AND"
119:18,SO WHEN YOU GET IN THE 2-MINUTE
119:20,"OFFENSE, THEY'VE PRACTICED WITH"
119:22,THE GUYS THAT THEY HAVE IN
119:23,THERE -- BALDWIN AND LOCKETTE
119:25,AND KEARSE.
119:26,AND SO HE HASN'T BEEN A PART OF
119:27,THIS.
119:28,AND YET IF YOU'VE WATCHED THE
119:29,"GAME, YOU KNOW HE'S THE ONE THAT"
119:31,SORT OF BROKE IT OPEN.
119:33, SURE.
119:33,NOW HE'S COMING IN.
119:35,HE'LL BE A PART OF THIS NEXT
119:38,PLAY HERE ON SECOND DOWN AND 10.
119:40,MATTHEWS HAS CAUGHT 4 FOR 109
119:43,YARDS AND A TOUCHDOWN.
119:46,SECOND AND 10.
119:47,TWO TIME-OUTS NOW LEFT FOR THE
119:50,SEAHAWKS.
119:53,KEY GUYS ON THE FIELD.
119:54,"WILLSON, THE TIGHT END, HAS NOT"
119:56,CAUGHT A PASS IN THIS GAME.
120:04,DEEP DROP.
120:07,TON OF TIME.
120:08,GOING FOR IT ALL.
120:10,KNOCKED AWAY.
120:11,BROWNER IS BACK THERE.
120:12,THERE WAS MATTHEWS.
120:14,"AND BRANDON BROWNER, WHO WAS A"
120:15,SEAHAWK LAST YEAR BUT WAS
120:17,SUSPENDED AT THE END OF THE
120:18,SEASON AND HAD TO WATCH THE
120:20,SUPER BOWL -- HAS A RING -- AND
120:22,THEN LEFT FOR NEW ENGLAND IN
120:24,FREE AGENCY.
120:25, GONNA GO RIGHT UP THE SEAM
120:26,HERE.
120:27,THE PATRIOTS CAME WITH A
120:28,THREE-MAN RUSH.
120:29,AND THEY MADE THIS SWITCH EARLY.
120:31,"AND I THINK, FOR MATT PATRICIA,"
120:33,IT'S BEEN A GOOD ONE.
120:35,"THE JUMP BALLS, NOW THAT YOU"
120:36,"HAVE A 6'4"" CORNERBACK, ARE A"
120:38,"LITTLE MORE FAIR, LITTLE MORE"
120:40,FAVORABLE FOR THE PATRIOTS.
120:43, THIRD AND 10.
120:46,FLANK LYNCH AGAIN.
120:49,WILSON.
120:49,HANGS IN THERE.
120:50,THROWS.
120:51,THAT'S CAUGHT.
120:51,THAT'S GOING TO BE A FIRST DOWN.
120:53,38-YARD LINE.
120:54,RICARDO LOCKETTE.
120:55,AND NOW THEY'LL HUSTLE UP TO
120:56,"THE LINE OF SCRIMMAGE,"
120:58,PRESERVING THE TIME-OUTS.
120:59,UNDER 1:30 TO GO.
121:02, WE'VE SEEN WHEN LOGAN RYAN
121:03,HAS BEEN IN THE GAME -- THE PLAY
121:05,RIGHT BEFORE THE HALF AND NOW --
121:07,THEY'RE COMING BACK TO HIM.
121:08,LOCKETTE IS A GUY WITH BRILLIANT
121:10,"SPEED, SO RYAN HAS TO BE"
121:12,CAREFUL.
121:17, RUSSELL IN THE POCKET.
121:18,"RUSSELL FOR KEARSE, AND IT'S"
121:20,BROKEN UP AGAIN.
121:22,AND IS IT -- BUT SOMEHOW...
121:24, HOLY COW.
121:25, DID HE WIND UP WITH THE
121:27,FOOTBALL?
121:28, I THINK BUTLER HIT IT AND IT
121:30,FELL RIGHT BACK DOWN TO THE
121:31,GROUND.
121:34,UNBELIEVABLE!
121:37,"THAT'S EXACTLY WHAT HAPPENED,"
121:38,ISN'T IT?
121:39," WELL, KEARSE GOES FOR IT."
121:42,IT'S STILL NOT ON THE GROUND.
121:43,IT'S STILL NOT ON THE GROUND.
121:44,"IT'S STILL -- WHOA, LOOK AT"
121:45,THAT.
121:46,PHENOMENAL.
121:46, I CAN'T BELIEVE HE DIDN'T GET
121:48,UP AND GET IN THE END ZONE IN
121:49,TIME.
121:50, AND THEN BUTLER TAKES HIM
121:52,OUT.
121:52,"SO HE BREAKS UP THE PLAY, BUT"
121:54,AT THE END OF THE DAY -- LOOK AT
121:56,THAT.
121:57,DOES A JUGGLING ACT.
121:58,HAS IT AT THE 5.
121:59,FIRST AND GOAL.
122:00,33 YARDS.
122:06,"AND NOW, BY THE TIME THEY GET"
122:07,"DOWN THERE, THE PLAY CLOCK HAS"
122:09,RUN OUT AGAIN.
122:10, SECOND CHARGED TIME-OUT.
122:12, AND SEATTLE TAKES A TIME-OUT.
122:14,CRAZY!
122:15, HOW MANY DIFFERENT PLAYS ARE
122:17,THE PATRIOTS GOING TO HAVE LIKE
122:19,THIS?
122:20,"MARIO MANNINGHAM, DAVID TYREE."
122:23,AND NOW KEARSE.
122:24, THIS WAS WHERE TYREE HAD THE
122:26,HELMET CATCH.
122:27,THIS WAS THE SCENE OF THE CRIME
122:29,FOR NEW ENGLAND.
122:30, AND TOM BRADY HAD THAT LOOK
122:31,"ON HIS FACE LIKE, ""YOU GOT TO"
122:33,BE KIDDING ME.
122:34,"NOT AGAIN."""
122:36, HERE YOU GO BACK TO
122:38,SUPER BOWL XLII.
122:39,TYREE MAKES THE CATCH.
122:41,OUR BUDDY RODNEY HARRISON HAD A
122:43,BIRD'S-EYE VIEW.
122:45,PLAXICO BURRESS WINDS UP WITH
122:47,THE TOUCHDOWN TO WIN THE GAME
122:49,AND END WHAT WOULD HAVE BEEN A
122:51,PERFECT SEASON FOR THE PATRIOTS.
122:54,THEY WERE 18-0 COMING IN.
122:56," YOU KNOW, AL, YOU PLAY 16"
122:58,"GAMES, COUPLE OF PLAYOFF GAMES,"
123:00,AND IT COMES DOWN TO ONE TIPPED
123:03,BALL THAT FALLS ON THE GROUND
123:05,TO SOMEBODY WHO'S LYING ON HIS
123:07,BACK.
123:08,[ BOTH LAUGH ]
123:10," PAUL ALLEN HAS SEEN IT ALL,"
123:11,BUT NOT THAT.
123:12,LOOK AT THAT.
123:13, BUT THEY'RE NOT IN YET.
123:17," AND THERE'S DURON HARMON, WHO"
123:19,COMES OVER THE TOP.
123:20,HE HAD A CHANCE TO MAYBE KICK IT
123:21,AWAY.
123:23,KEARSE COMES UP WITH IT.
123:25,AMAZING.
123:26,THE BALL AT THE 5.
123:27, NOW YOU HAVE TO STOP
123:29,MARSHAWN LYNCH.
123:33, HERE HE GOES.
123:34,BEAST MODE.
123:36,TO THE HALF-YARD LINE.
123:39,AND NOW NEW ENGLAND HAS TO THINK
123:41,ABOUT TAKING A TIME-OUT.
123:45," BOY, THE LAST TIME WE CALLED"
123:47,"A SUPER BOWL, AL, REMEMBER?"
123:48, AHMAD BRADSHAW.
123:49, DO YOU LET THEM SCORE?
123:50,DO YOU PUT THE BALL BACK IN THE
123:51,HANDS OF TOM BRADY?
123:55,AND I GUARANTEE YOU
123:56,BILL BELICHICK IS SITTING HERE
123:58,THINKING ABOUT IT RIGHT NOW.
123:59, IT'S ON HIS MIND.
124:01,IT HAS TO BE.
124:02,DO YOU BLEED THE CLOCK ALL THE
124:03,WAY DOWN?
124:04,THEY'RE BLEEDING IT RIGHT DOWN
124:06,TO HALF A MINUTE.
124:07,SECOND AND GOAL.
124:08,BALDWIN SETS UP ON THE LEFT.
124:11,PLAY CLOCK AT :05.
124:13,PASS IS INTERCEPTED AT THE GOAL
124:16,LINE BY MALCOLM BUTLER!
124:20,UNREAL!
124:23,"MALCOLM BUTLER, WHO ALMOST MADE"
124:28,THE PHENOMENAL PLAY THAT WOUND
124:30,UP IN KEARSE'S ARMS.
124:31,THERE ARE FLAGS ON THE FIELD FOR
124:34,CELEBRATION.
124:35,AMAZING!
124:39,"BUTLER, A ROOKIE FREE AGENT OUT"
124:42,OF WEST ALABAMA.
124:44," THEY TRIED A PICK PLAY, AL."
124:46,"THEY TRIED TO GO HERE, BUT HE"
124:48,BEATS HIM TO THE PUNCH.
124:49,"AND I'M SORRY, BUT I CAN'T"
124:51,BELIEVE THE CALL.
124:52, ME NEITHER.
124:53, I CANNOT BELIEVE THE CALL.
124:54,YOU'VE GOT MARSHAWN LYNCH IN THE
124:56,BACKFIELD.
124:57,YOU'VE GOT A GUY THAT'S BEEN
124:59,BORDERLINE UNSTOPPABLE IN THIS
125:01,PART OF THE FIELD.
125:02,I CAN'T BELIEVE THE CALL.
125:05, AND THERE'S BRADY.
125:10,AS DEMONSTRATIVE AS EVER.
125:12,"AND RICHARD SHERMAN GOING,"
125:15,"""WHAT?"""
125:18,I AGREE WITH YOU.
125:19,WHY MAKE THAT CALL?
125:19,YOU'RE DOWN ON THE HALF-YARD
125:21,LINE.
125:24, WE HAVE UNSPORTSMANLIKE
125:26,CONDUCT AGAINST THE NEW ENGLAND
125:28,BENCH AFTER THE INTERCEPTION.
125:30,THE PENALTY WILL BE HALF THE
125:31,DISTANCE TO THE GOAL.
125:33,NEW ENGLAND KEEPS THE BALL.
125:35,FIRST DOWN.
125:36," WELL, IT'S HALF THE DISTANCE"
125:37,"TO THE GOAL, WHICH IS NEXT TO"
125:38,NOTHING.
125:40,AND NOW SEATTLE HAD TO USE TWO
125:42,"TIME-OUTS, SO THEY CAN ONLY STOP"
125:44,THE CLOCK ONCE.
125:45,AND BARRING COMPLETE INSANITY --
125:48,AND I MEAN COMPLETE...
125:50, I DON'T BELIEVE IT.
125:51, ...IT'S GOING TO BE A WIN FOR
125:52,THE PATRIOTS.
125:53," I -- I'M SITTING HERE, AND I"
125:55,ABSOLUTELY CANNOT BELIEVE THAT
125:58,PLAY CALL.
126:00,IF I LOSE THE SUPER BOWL BECAUSE
126:03,MARSHAWN LYNCH CAN'T GET IT IN
126:06,"FROM THE 1-YARD LINE, SO BE IT."
126:08,SO BE IT.
126:09,BUT THERE IS NO WAY...
126:13,I-I-I DON'T BELIEVE THE CALL.
126:25,"YOU KNOW, YOU THINK YOU'VE GOT"
126:26,"IT, YOU THINK YOU UNDERSTAND."
126:28,"OTHER TEAM PRACTICES, TOO."
126:31,[ SIGHS ]
126:36," SO, NOW, BARRING A FUMBLED"
126:37,"SNAP -- WELL, LET'S SEE."
126:39,BRADY'S GOT TO BE ABLE TO GET
126:40,THE BALL OUT OF THE END ZONE.
126:42,"OTHERWISE, IT WOULD BE 2 POINTS"
126:44,AND THEY'D HAVE TO HAVE A FREE
126:46,KICK FROM THE 20.
126:47,THAT'S SEATTLE'S FIRST TURNOVER
126:49,OF THE GAME.
126:49," SECOND CHARGED TIME-OUT,"
126:51,NEW ENGLAND.
126:52," FIGURE OUT A WAY -- WELL,"
126:54,BRADY'S SO GOOD AT THE SNEAK.
126:56,JUST TAKE IT AND START PLOWING
126:58,FORWARD.
126:59,JUST MAKE SURE YOU DON'T WIND UP
127:01,WITH THE BALL IN THE END ZONE.
127:06," SO YOU GOT THE PICK PLAY,"
127:07,ALL RIGHT?
127:08,"YOU KNOW, YOU THINK YOU'RE GONNA"
127:09,"HAVE IT, YOU THINK -- BUT WHY?"
127:13,"I -- YOU KNOW, HOW ABOUT"
127:15,MALCOLM BUTLER?
127:16,GIVES UP THE FLUKE PLAY DOWN THE
127:18,FIELD.
127:19,LOOKS LIKE HE'S GOING TO BE
127:20,PARTLY RESPONSIBLE.
127:22,AND MAKES AN INCREDIBLE PLAY.
127:25,"YOU GOT TO GET IT OUT OF HERE,"
127:27,THOUGH.
127:28,"AND BELICHICK WILL SAY, ""MAKE"
127:30,"SURE THESE GUYS FIRE OFF."""
127:31,LOOK AT EVERYBODY INSIDE.
127:33,"OH, MY GOODNESS."
127:34," OF ALL THINGS, IF THEY JUMPED"
127:37,"OFF AND WEREN'T DRAWN, THAT WILL"
127:39,TAKE THEM TO THE 6-YARD LINE.
127:40,THE OFFICIALS WILL CONFER.
127:42, MICHAEL BENNETT JUMPS
127:43,OFFSIDES MORE THAN ANYBODY ELSE.
127:45,10 TIMES THIS YEAR.
127:46,"AND IN THIS CRITICAL,"
127:48,"LAST-CHANCE MOMENT, HE DOES"
127:49,AGAIN.
127:50, UNLESS HE WAS DRAWN.
127:51, ENCROACHMENT.
127:52, AND HE WASN'T.
127:53," DEFENSE, NUMBER 72."
127:56,5-YARD PENALTY.
127:57,STILL FIRST DOWN.
128:03, GIVE BRADY CREDIT.
128:07,HE JUST DREW HIM.
128:08,THEY WERE GOING TOTAL SCRUM IN
128:09,BEHIND.
128:10,"AND BILL BELICHICK KNOWS, AFTER"
128:13,ALL THE HEARTBREAK.
128:14,"WE SAW IT, AL."
128:16,"TYREE, MARIO MANNINGHAM, FLUKY"
128:18,PLAYS.
128:19,"THIS TIME, AFTER ALL THE STUFF"
128:23,OF THESE TWO WEEKS...
128:25," AND THEN A SCRUM, OF COURSE."
128:27,HERE YOU GO.
128:27,FLAGS.
128:28,SO YOU'LL HAVE AN UGLY ENDING TO
128:30,WHAT WAS A PRETTY TERRIFIC BALL
128:33,GAME.
128:33,"WELL, A LOT OF FRUSTRATION OUT"
128:37,THERE FOR THE GUYS IN BLUE.
128:39," YOU KNOW, FROM SEATTLE'S"
128:42,STANDPOINT...
128:45,WHATEVER.
128:46,"FROM NEW ENGLAND'S STANDPOINT,"
128:48,YOU'RE 18 SECONDS AWAY FROM A
128:50,SUPER BOWL CHAMPIONSHIP.
128:51,YOU DON'T THROW A PUNCH AT
128:53,ANYBODY HERE.
129:06,GRONKOWSKI TAKES A SHOT FROM
129:08,"BENNETT, WHO I'M SURE IS"
129:09,FRUSTRATED.
129:10,"THEN GRONKOWSKI THROWS ONE BACK,"
129:12,AND HERE WE GO.
129:23,[ LAUGHS ]
129:25,EVERY ONCE IN A WHILE IN THE
129:26,"NFL, YOU THINK YOU'VE SEEN IT"
129:27,ALL.
129:28," NO, YOU HAVEN'T."
129:29, I WILL NEVER GET OVER
129:31,THROWING THE BALL IN THAT
129:33,SITUATION.
129:33," THIRD AND FINAL TIME-OUT,"
129:35,SEATTLE.
129:36, NEITHER WILL SEAHAWK FANS.
129:40," AFTER THE PLAY, PERSONAL"
129:41,"FOUL, UNNECESSARY ROUGHNESS."
129:43,"INSTIGATOR, NUMBER 51, HAS BEEN"
129:45,EJECTED.
129:47,15-YARD PENALTY.
129:49,AUTOMATIC FIRST DOWN.
129:51, THAT IS BRUCE IRVIN.
129:54,"MEANWHILE, THINK ABOUT BUTLER."
129:56,THIS KID IS A FREE AGENT.
129:59,PLAYED AT A SMALLER SCHOOL.
130:00,"HE'S FROM VICKSBURG,"
130:01,MISSISSIPPI.
130:02,PLAYED AT WEST ALABAMA.
130:05,PATS SIGNED HIM LAST MAY.
130:07,"TRANSFERRED FROM HINDS,"
130:09,"MISSISSIPPI, COMMUNITY COLLEGE."
130:13,SUPER BOWL HERO.
130:14," AND, AL, YOU COULD TELL HE"
130:17,HAD DONE HIS HOMEWORK.
130:18,HE SAW THE PICK PLAY COMING.
130:20,THE MINUTE HIS RECEIVER CAME
130:22,"INSIDE, HE FIRED."
130:24,"IF THERE WAS ANYTHING ELSE ON,"
130:25,HE WASN'T GONNA GET THERE.
130:27,HE WAS GONNA GIVE UP THE
130:28,GAME-WINNING TOUCHDOWN.
130:30,BUT HE DID HIS HOMEWORK AND HE
130:32,FIRED HIS SHOT AND MADE THE PLAY
130:35,OF THE YEAR.
130:41, SO THE PATRIOTS ON THE CUSP
130:44,OF MAKING IT FOUR IN THE 21st
130:46,CENTURY.
130:47,BELICHICK'S ALREADY TAKEN THE
130:48,SHOWER.
130:49,HIS TEAM DOWN BY 10...
130:52,IN THE FOURTH QUARTER.
130:54,BOB KRAFT AND JONATHAN KRAFT ARE
130:55,ALREADY DOWN THERE.
130:59,AND ONE KNEEL-DOWN SHOULD END
131:00,THE GAME.
131:02,WHAT A JOURNEY.
131:09,THE SKY WAS FALLING IN EARLY
131:11,OCTOBER.
131:12,THERE'S A LOT OF BRIGHT SUNSHINE
131:13,RIGHT NOW IN FOXBOROUGH AND ALL
131:15,OVER NEW ENGLAND.
131:19,AND AFTER THE WACKIEST LEAD-UP
131:22,"TO A SUPER BOWL EVER, THE"
131:24,NEW ENGLAND PATRIOTS ARE THE NFL
131:28,CHAMPIONS.
131:28, GREAT GAME.
131:29," GIVE THEM ROOM, GUYS."
131:30,GIVE THEM ROOM.
131:31,GIVE THEM ROOM.
